s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.5001497E+002, 7.6941271E+004,-1.8845945E+004,-5.8722674E+004,-2.1245108E+003,-4.2222941E+000, 0.0000000E+000, 0.0000000E+000,-2.4705713E+003,-2.7560820E+003, 2.6885414E+002, 1.8344946E+000,-5.5034603E-221
 2.5100734E+002, 7.0256861E+004,-2.0073867E+004,-4.6558511E+004,-1.5183401E+003,-4.1213382E+000, 0.0000000E+000, 0.0000000E+000,-2.1821210E+003, 2.1020213E+003, 2.6885414E+002, 1.8344946E+000,-4.8072388E-220
 2.5200290E+002, 9.3376519E+004,-2.7418975E+004,-6.1523460E+004,-1.9724102E+003,-4.3097580E+000, 0.0000000E+000, 0.0000000E+000, 3.3576414E+003, 2.4573649E+003, 2.6885414E+002, 1.8344946E+000,-4.7010861E-222
 2.5301521E+002, 7.8976670E+004,-2.0285244E+004,-6.1713631E+004,-1.7546140E+003,-4.2978275E+000, 0.0000000E+000, 0.0000000E+000,-4.0057232E+003,-4.7811172E+003, 2.6885414E+002, 1.8344946E+000,-1.0163160E-223
 2.5401134E+002, 7.1266916E+004,-1.9642162E+004,-4.7778892E+004,-1.2011630E+003,-4.1890945E+000, 0.0000000E+000, 0.0000000E+000,-1.3668502E+003, 2.6405099E+003, 2.6885414E+002, 1.8344946E+000,-9.4247238E-222
 2.5500693E+002, 8.9931901E+004,-2.6805460E+004,-5.6683673E+004,-1.7842912E+003,-4.2950973E+000, 0.0000000E+000, 0.0000000E+000, 5.2711140E+003, 4.6541804E+003, 2.6885414E+002, 1.8344946E+000,-1.4143148E-217
 2.5601532E+002, 7.4368073E+004,-1.9275327E+004,-5.8328971E+004,-1.9285127E+003,-4.2678294E+000, 0.0000000E+000, 0.0000000E+000,-4.9609848E+003,-5.1690045E+003, 2.6885414E+002, 1.8344946E+000,-5.8261854E-215
 2.5701578E+002, 7.2498756E+004,-2.0709005E+004,-4.9356860E+004,-1.5493318E+003,-4.2238671E+000, 0.0000000E+000, 0.0000000E+000,-2.6821573E+003, 8.7933452E+002, 2.6885414E+002, 1.8344946E+000,-2.4198176E-215
 2.5800198E+002, 8.9444368E+004,-2.5301280E+004,-6.2317419E+004,-2.0686264E+003,-4.2371192E+000, 0.0000000E+000, 0.0000000E+000, 1.4129531E+003,-2.4719511E+002, 2.6885414E+002, 1.8344946E+000,-2.8095240E-213
 2.5900723E+002, 7.5276418E+004,-1.9296037E+004,-5.6487963E+004,-1.8422181E+003,-4.2331472E+000, 0.0000000E+000, 0.0000000E+000,-2.7472791E+003,-2.3540331E+003, 2.6885414E+002, 1.8344946E+000,-6.3810531E-211
 2.6000009E+002, 7.8262808E+004,-2.2005204E+004,-4.9802381E+004,-1.4155550E+003,-4.2325087E+000, 0.0000000E+000, 0.0000000E+000, 1.9578677E+003, 5.0354351E+003, 2.6885414E+002, 1.8344946E+000,-2.8331525E-208
 2.6100635E+002, 9.1177610E+004,-2.6047769E+004,-5.9830458E+004,-1.7270043E+003,-4.3214984E+000, 0.0000000E+000, 0.0000000E+000, 4.9787526E+003, 3.5680574E+003, 2.6885414E+002, 1.8344946E+000,-5.5469547E-209
 2.6201468E+002, 7.2769418E+004,-1.8222979E+004,-5.5758168E+004,-1.6279693E+003,-4.2460080E+000, 0.0000000E+000, 0.0000000E+000,-3.4045176E+003,-2.8439439E+003, 2.6885414E+002, 1.8344946E+000,-1.5794563E-211
