s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.6400659E+002, 9.9413403E+003,-3.3335209E+003,-5.1250892E+003,-1.3600795E+003,-5.3817470E-001, 0.0000000E+000, 0.0000000E+000, 2.4314236E+002, 1.2211247E+002, 5.9750114E+001, 2.2930294E-001,-4.7503953E-003
 2.6500766E+002, 9.9601979E+003,-3.3772272E+003,-5.2396329E+003,-1.3308492E+003,-5.3859204E-001, 0.0000000E+000, 0.0000000E+000,-1.5423764E+002, 1.1950117E+001, 5.9750340E+001, 2.2930294E-001,-4.9758537E-003
 2.6600873E+002, 1.0149055E+004,-3.3524410E+003,-4.9502774E+003,-1.3259013E+003,-5.4369175E-001, 0.0000000E+000, 0.0000000E+000, 4.1711552E+002, 5.1989137E+002, 5.9750162E+001, 2.2930294E-001,-4.7979487E-003
 2.6701108E+002, 1.0203231E+004,-3.3797437E+003,-4.7901525E+003,-1.3419393E+003,-5.4385562E-001, 0.0000000E+000, 0.0000000E+000, 7.3685601E+002, 6.9085159E+002, 5.9750111E+001, 2.2930294E-001,-4.7470904E-003
 2.6801041E+002, 9.9441181E+003,-3.3567404E+003,-4.8285066E+003,-1.3778925E+003,-5.3941966E-001, 0.0000000E+000, 0.0000000E+000, 5.5557367E+002, 3.8043922E+002, 5.9749340E+001, 2.2930294E-001,-3.9761560E-003
 2.6900677E+002, 9.8783967E+003,-3.3593671E+003,-5.0213087E+003,-1.3738871E+003,-5.3778998E-001, 0.0000000E+000, 0.0000000E+000, 2.2107811E+002, 1.2329606E+002, 5.9748138E+001, 2.2930294E-001,-2.7741849E-003
 2.7000723E+002, 9.9235141E+003,-3.3468696E+003,-5.2245160E+003,-1.3461068E+003,-5.2728825E-001, 0.0000000E+000, 0.0000000E+000,-2.5786427E+002, 5.4943809E+000, 5.9748387E+001, 2.2930294E-001,-3.0228316E-003
 2.7100769E+002, 1.0098572E+004,-3.4154840E+003,-5.2310343E+003,-1.3584813E+003,-5.3317004E-001, 0.0000000E+000, 0.0000000E+000,-7.3679677E+001, 9.3039572E+001, 5.9748002E+001, 2.2930294E-001,-2.6378650E-003
 2.7201184E+002, 9.8312869E+003,-3.2598910E+003,-5.2639557E+003,-1.3754466E+003,-5.3235472E-001, 0.0000000E+000, 0.0000000E+000, 1.8722761E+002,-6.8538772E+001, 5.9747627E+001, 2.2930294E-001,-2.2630794E-003
 2.7300909E+002, 9.8968476E+003,-3.2807535E+003,-5.3054772E+003,-1.3541485E+003,-5.3532329E-001, 0.0000000E+000, 0.0000000E+000, 1.7109577E+002,-4.4066894E+001, 5.9748811E+001, 2.2930294E-001,-3.4475948E-003
 2.7400870E+002, 1.0100456E+004,-3.4450482E+003,-4.9282088E+003,-1.3369524E+003,-5.3832519E-001, 0.0000000E+000, 0.0000000E+000, 2.5387899E+002, 3.8970860E+002, 5.9749591E+001, 2.2930294E-001,-4.2270848E-003
 2.7500131E+002, 1.0319029E+004,-3.4125111E+003,-4.9115930E+003,-1.3182271E+003,-5.4255112E-001, 0.0000000E+000, 0.0000000E+000, 4.8622059E+002, 6.7615477E+002, 5.9748276E+001, 2.2930294E-001,-2.9120484E-003
 2.7600388E+002, 9.8002159E+003,-3.2460200E+003,-5.2135998E+003,-1.3342071E+003,-5.4698796E-001, 0.0000000E+000, 0.0000000E+000, 2.9226206E+001, 5.8421305E+000, 5.9748061E+001, 2.2930294E-001,-2.6971303E-003
 2.7700232E+002, 1.0013550E+004,-3.3986726E+003,-5.5050629E+003,-1.3386770E+003,-5.4573298E-001, 0.0000000E+000, 0.0000000E+000,-6.4884769E+001,-2.2940802E+002, 5.9748198E+001, 2.2930294E-001,-2.8346465E-003
 2.7801151E+002, 1.0160180E+004,-3.3667079E+003,-5.3377915E+003,-1.3253249E+003,-5.4460830E-001, 0.0000000E+000, 0.0000000E+000, 1.6606431E+002, 1.2981060E+002, 5.9748739E+001, 2.2930294E-001,-3.3747994E-003
 2.7900095E+002, 9.9252151E+003,-3.2997922E+003,-5.1721331E+003,-1.3001524E+003,-5.4245662E-001, 0.0000000E+000, 0.0000000E+000, 2.4595215E+001, 1.5259491E+002, 5.9749543E+001, 2.2930294E-001,-4.1788280E-003
 2.8000922E+002, 9.9741661E+003,-3.3579207E+003,-5.0535403E+003,-1.3083564E+003,-5.4092837E-001, 0.0000000E+000, 0.0000000E+000, 2.0266636E+002, 2.5380788E+002, 5.9749127E+001, 2.2930294E-001,-3.7633712E-003
 2.8101169E+002, 9.8645844E+003,-3.3249750E+003,-5.1805314E+003,-1.3076132E+003,-5.4016171E-001, 0.0000000E+000, 0.0000000E+000, 2.1854379E+002, 5.0924647E+001, 5.9748240E+001, 2.2930294E-001,-2.8767442E-003
 2.8200113E+002, 1.0044354E+004,-3.3359489E+003,-5.3722622E+003,-1.2897400E+003,-5.4251232E-001, 0.0000000E+000, 0.0000000E+000, 1.1666210E+002, 4.5860351E+001, 5.9748082E+001, 2.2930294E-001,-2.7181854E-003
 2.8300867E+002, 1.0241359E+004,-3.3923692E+003,-5.2404155E+003,-1.3035085E+003,-5.4153414E-001, 0.0000000E+000, 0.0000000E+000, 2.2968781E+002, 3.0452404E+002, 5.9749134E+001, 2.2930294E-001,-3.7701501E-003
 2.8400253E+002, 9.7060038E+003,-3.2306473E+003,-5.2340792E+003,-1.3250637E+003,-5.3813061E-001, 0.0000000E+000, 0.0000000E+000,-1.0261566E+002,-8.4324529E+001, 5.9749776E+001, 2.2930294E-001,-4.4123054E-003
 2.8500302E+002, 1.0055432E+004,-3.3160177E+003,-5.2832617E+003,-1.3375458E+003,-5.3707206E-001, 0.0000000E+000, 0.0000000E+000, 1.3490671E+002, 1.1806930E+002, 5.9748696E+001, 2.2930294E-001,-3.3327427E-003
 2.8600461E+002, 1.0065747E+004,-3.3812097E+003,-5.3705253E+003,-1.3462787E+003,-5.4562701E-001, 0.0000000E+000, 0.0000000E+000, 2.6149886E+001,-3.2812817E+001, 5.9748578E+001, 2.2930294E-001,-3.2143519E-003
 2.8700189E+002, 1.0179274E+004,-3.3658928E+003,-5.3237695E+003,-1.3351420E+003,-5.4375795E-001, 0.0000000E+000, 0.0000000E+000, 1.7612826E+002, 1.5392582E+002, 5.9747770E+001, 2.2930294E-001,-2.4062280E-003
 2.8800494E+002, 9.8047643E+003,-3.2818360E+003,-5.0090678E+003,-1.2980836E+003,-5.3895241E-001, 0.0000000E+000, 0.0000000E+000, 2.1408697E+002, 2.1523783E+002, 5.9748152E+001, 2.2930294E-001,-2.7886519E-003
 2.8900070E+002, 1.0049751E+004,-3.3663205E+003,-4.9362323E+003,-1.2864107E+003,-5.3731797E-001, 0.0000000E+000, 0.0000000E+000, 4.1161487E+002, 4.6024972E+002, 5.9749205E+001, 2.2930294E-001,-3.8412209E-003
 2.9000012E+002, 9.8626487E+003,-3.2708669E+003,-5.3536906E+003,-1.3045885E+003,-5.3169520E-001, 0.0000000E+000, 0.0000000E+000,-4.0392018E+001,-6.7028979E+001, 5.9749581E+001, 2.2930294E-001,-4.2175049E-003
 2.9101202E+002, 1.0134713E+004,-3.4547783E+003,-5.4091764E+003,-1.3259173E+003,-5.4063060E-001, 0.0000000E+000, 0.0000000E+000,-6.7168038E+001,-5.5699368E+001, 5.9749729E+001, 2.2930294E-001,-4.3655720E-003
 2.9201074E+002, 1.0001262E+004,-3.2842192E+003,-5.5602881E+003,-1.3090856E+003,-5.3617811E-001, 0.0000000E+000, 0.0000000E+000,-1.2720871E+002,-1.5286746E+002, 5.9749009E+001, 2.2930294E-001,-3.6449149E-003
 2.9300693E+002, 9.9331341E+003,-3.3252726E+003,-5.5504420E+003,-1.3004548E+003,-5.4392663E-001, 0.0000000E+000, 0.0000000E+000,-2.0779305E+002,-2.4357929E+002, 5.9749105E+001, 2.2930294E-001,-3.7416213E-003
 2.9400824E+002, 1.0053064E+004,-3.3256825E+003,-5.2876024E+003,-1.2969580E+003,-5.4461273E-001, 0.0000000E+000, 0.0000000E+000, 8.7660613E+001, 1.4227607E+002, 5.9749212E+001, 2.2930294E-001,-3.8486272E-003
 2.9500958E+002, 1.0021497E+004,-3.3246414E+003,-5.1250897E+003,-1.3063610E+003,-5.4079229E-001, 0.0000000E+000, 0.0000000E+000, 3.0549226E+002, 2.6486380E+002, 5.9749444E+001, 2.2930294E-001,-4.0803063E-003
 2.9601221E+002, 9.7726272E+003,-3.2718388E+003,-5.1747808E+003,-1.3176424E+003,-5.3523895E-001, 0.0000000E+000, 0.0000000E+000, 7.5514610E+001, 7.8299557E+000, 5.9749870E+001, 2.2930294E-001,-4.5057925E-003
 2.9700848E+002, 1.0103541E+004,-3.3901972E+003,-5.0328353E+003,-1.2964936E+003,-5.3909949E-001, 0.0000000E+000, 0.0000000E+000, 3.3132178E+002, 3.8347617E+002, 5.9748040E+001, 2.2930294E-001,-2.6763777E-003
 2.9800473E+002, 1.0013563E+004,-3.3316808E+003,-4.9875171E+003,-1.2889707E+003,-5.3872403E-001, 0.0000000E+000, 0.0000000E+000, 4.0130989E+002, 4.0485583E+002, 5.9747383E+001, 2.2930294E-001,-2.0195048E-003
 2.9900287E+002, 9.8972980E+003,-3.3036704E+003,-5.2972475E+003,-1.3119853E+003,-5.4004756E-001, 0.0000000E+000, 0.0000000E+000, 4.2250689E+000,-1.6145246E+001, 5.9749181E+001, 2.2930294E-001,-3.8172526E-003
 3.0000000E+002, 1.0415275E+004,-3.4946841E+003,-5.4782455E+003,-1.3026327E+003,-5.3918441E-001, 0.0000000E+000, 0.0000000E+000, 1.2828509E+002, 1.3917368E+002, 5.9749448E+001, 2.2930294E-001,-4.0838825E-003
