s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.8001157E+002, 3.3121316E+004,-1.0330434E+004,-1.6692803E+004,-1.5959487E+003,-2.1629173E+000, 0.0000000E+000, 0.0000000E+000,-1.4848504E+003, 4.4999666E+003, 1.4936341E+002, 9.1722094E-001,-5.6775291E-165
 2.8100003E+002, 4.8743853E+004,-1.5932877E+004,-2.4715984E+004,-1.9459437E+003,-2.2629371E+000, 0.0000000E+000, 0.0000000E+000, 5.2200062E+003, 6.1467847E+003, 1.4936341E+002, 9.1722094E-001,-3.6816744E-166
 2.8200021E+002, 3.7681907E+004,-9.9278257E+003,-3.2216364E+004,-2.2359204E+003,-2.2181592E+000, 0.0000000E+000, 0.0000000E+000,-4.6267383E+003,-6.7004216E+003, 1.4936341E+002, 9.1722094E-001,-2.7673547E-165
 2.8301740E+002, 3.2942514E+004,-1.0422899E+004,-1.6012117E+004,-1.4436201E+003,-2.1910609E+000, 0.0000000E+000, 0.0000000E+000,-1.6986382E+003, 5.0616865E+003, 1.4936341E+002, 9.1722094E-001,-2.1163261E-164
 2.8400549E+002, 4.8082727E+004,-1.5920569E+004,-2.3706531E+004,-1.9442535E+003,-2.2642225E+000, 0.0000000E+000, 0.0000000E+000, 5.1188379E+003, 6.5091090E+003, 1.4936341E+002, 9.1722094E-001,-4.8213594E-164
 2.8501825E+002, 3.8052073E+004,-1.0290130E+004,-2.7034141E+004,-2.3854420E+003,-2.2281967E+000, 0.0000000E+000, 0.0000000E+000,-1.0994903E+003,-1.6598674E+003, 1.4936341E+002, 9.1722094E-001,-1.0073222E-162
 2.8601212E+002, 3.6726513E+004,-1.1583360E+004,-1.6589597E+004,-1.6510342E+003,-2.2172374E+000, 0.0000000E+000, 0.0000000E+000, 6.1063671E+002, 6.9003047E+003, 1.4936341E+002, 9.1722094E-001,-3.7058791E-162
 2.8701395E+002, 4.6751610E+004,-1.4342166E+004,-3.0098340E+004,-2.1564159E+003,-2.2584196E+000, 0.0000000E+000, 0.0000000E+000, 1.6118460E+003, 1.5242945E+002, 1.4936341E+002, 9.1722094E-001,-1.3525936E-163
 2.8801956E+002, 3.6226992E+004,-1.0228532E+004,-2.8904883E+004,-2.0589733E+003,-2.2220932E+000, 0.0000000E+000, 0.0000000E+000,-4.2605990E+003,-4.9676180E+003, 1.4936341E+002, 9.1722094E-001,-1.6638540E-163
 2.8900485E+002, 3.6246195E+004,-1.1273855E+004,-1.7309932E+004,-1.4565084E+003,-2.1990699E+000, 0.0000000E+000, 0.0000000E+000,-6.4518390E-001, 6.2037002E+003, 1.4936341E+002, 9.1722094E-001,-9.8700976E-164
 2.9000214E+002, 4.6743020E+004,-1.4414734E+004,-2.8585590E+004,-2.0208998E+003,-2.2343347E+000, 0.0000000E+000, 0.0000000E+000, 2.3510869E+003, 1.7195622E+003, 1.4936341E+002, 9.1722094E-001,-3.5577924E-164
 2.9101614E+002, 3.5750171E+004,-1.0028553E+004,-2.8074019E+004,-2.1438129E+003,-2.1764474E+000, 0.0000000E+000, 0.0000000E+000,-4.0983746E+003,-4.4983902E+003, 1.4936341E+002, 9.1722094E-001,-1.7358369E-164
 2.9201093E+002, 3.7278770E+004,-1.2165895E+004,-1.6972982E+004,-1.5695376E+003,-2.1778005E+000, 0.0000000E+000, 0.0000000E+000, 4.4617160E+002, 6.5681780E+003, 1.4936341E+002, 9.1722094E-001,-2.1855926E-165
 2.9301450E+002, 4.7104258E+004,-1.4209294E+004,-2.8905278E+004,-2.1308793E+003,-2.2276372E+000, 0.0000000E+000, 0.0000000E+000, 3.5833691E+003, 1.8565792E+003, 1.4936341E+002, 9.1722094E-001,-3.6526747E-165
 2.9400919E+002, 3.7660354E+004,-1.0941444E+004,-3.1752484E+004,-2.1055607E+003,-2.2442528E+000, 0.0000000E+000, 0.0000000E+000,-5.9330741E+003,-7.1413786E+003, 1.4936341E+002, 9.1722094E-001,-1.4519310E-165
 2.9501871E+002, 3.6079014E+004,-1.1146753E+004,-1.7025834E+004,-1.3724273E+003,-2.2470194E+000, 0.0000000E+000, 0.0000000E+000, 2.0859317E+002, 6.5317531E+003, 1.4936341E+002, 9.1722094E-001,-2.2911405E-166
 2.9600446E+002, 4.7382555E+004,-1.5297234E+004,-2.1886580E+004,-1.6587840E+003,-2.2994262E+000, 0.0000000E+000, 0.0000000E+000, 6.2659494E+003, 8.5376566E+003, 1.4936341E+002, 9.1722094E-001,-1.6119859E-167
 2.9701123E+002, 3.7590118E+004,-1.0182805E+004,-3.0545679E+004,-2.0590681E+003,-2.2631689E+000, 0.0000000E+000, 0.0000000E+000,-3.0878468E+003,-5.1996977E+003, 1.4936341E+002, 9.1722094E-001,-1.9479380E-168
 2.9802100E+002, 3.2892860E+004,-9.9284254E+003,-1.6006439E+004,-1.3911164E+003,-2.2132727E+000, 0.0000000E+000, 0.0000000E+000,-8.6651723E+002, 5.5646660E+003, 1.4936341E+002, 9.1722094E-001,-9.8100116E-171
 2.9900424E+002, 4.8389895E+004,-1.5655719E+004,-2.4177137E+004,-1.8997540E+003,-2.2794744E+000, 0.0000000E+000, 0.0000000E+000, 6.0208302E+003, 6.6550049E+003, 1.4936341E+002, 9.1722094E-001,-1.9841537E-171
 3.0000000E+002, 3.8114372E+004,-1.0339807E+004,-2.9764488E+004,-2.2531855E+003,-2.2351693E+000, 0.0000000E+000, 0.0000000E+000,-2.4755378E+003,-4.2453437E+003, 1.4936341E+002, 9.1722094E-001,-8.5238061E-172
