s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.9100537E+002, 9.9712109E+003,-3.1986799E+003,-5.2383530E+003,-1.3048244E+003,-5.7749270E-001, 0.0000000E+000, 0.0000000E+000, 2.7267388E+002, 2.2877617E+002, 5.9761437E+001, 2.2930294E-001,-1.6073722E-002
 2.9201196E+002, 9.9955544E+003,-3.2183734E+003,-5.3371085E+003,-1.3107447E+003,-5.6889324E-001, 0.0000000E+000, 0.0000000E+000, 1.8902328E+002, 1.2875898E+002, 5.9760419E+001, 2.2930294E-001,-1.5055595E-002
 2.9302856E+002, 9.9525874E+003,-3.2026127E+003,-5.1919589E+003,-1.3226615E+003,-5.6675135E-001, 0.0000000E+000, 0.0000000E+000, 3.5022466E+002, 2.3478758E+002, 5.9757149E+001, 2.2930294E-001,-1.1784951E-002
 2.9402011E+002, 9.9872838E+003,-3.2308986E+003,-5.2332874E+003,-1.3332609E+003,-5.6974178E-001, 0.0000000E+000, 0.0000000E+000, 2.7017966E+002, 1.8926705E+002, 5.9756885E+001, 2.2930294E-001,-1.1521335E-002
 2.9501163E+002, 1.0027382E+004,-3.2266158E+003,-5.3800192E+003,-1.3356924E+003,-5.7833396E-001, 0.0000000E+000, 0.0000000E+000, 1.0196564E+002, 8.4476759E+001, 5.9756725E+001, 2.2930294E-001,-1.1361438E-002
 2.9600317E+002, 1.0019907E+004,-3.2315912E+003,-5.3917227E+003,-1.3249431E+003,-5.7326562E-001, 0.0000000E+000, 0.0000000E+000, 1.0820397E+002, 7.1076894E+001, 5.9756809E+001, 2.2930294E-001,-1.1444881E-002
 2.9701321E+002, 1.0024265E+004,-3.2418998E+003,-5.3983750E+003,-1.3153378E+003,-5.7721098E-001, 0.0000000E+000, 0.0000000E+000, 8.8826762E+001, 6.8075390E+001, 5.9755444E+001, 2.2930294E-001,-1.0080689E-002
 2.9800659E+002, 9.9653135E+003,-3.2835237E+003,-5.3672842E+003,-1.3261895E+003,-5.7574236E-001, 0.0000000E+000, 0.0000000E+000,-2.0817158E+001,-1.2259550E+001, 5.9755493E+001, 2.2930294E-001,-1.0129093E-002
 2.9902307E+002, 9.9970578E+003,-3.2878404E+003,-5.1095692E+003,-1.3189867E+003,-5.7172966E-001, 0.0000000E+000, 0.0000000E+000, 2.7653048E+002, 2.8008971E+002, 5.9756530E+001, 2.2930294E-001,-1.1166499E-002
 3.0000000E+002, 1.0013372E+004,-3.2352141E+003,-5.2890791E+003,-1.3277011E+003,-5.6885472E-001, 0.0000000E+000, 0.0000000E+000, 1.7318029E+002, 1.6080919E+002, 5.9756480E+001, 2.2930294E-001,-1.1115829E-002
