s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.5200037E+002, 4.0153598E+004,-1.1437182E+004,-2.6717606E+004,-1.6084013E+003,-1.5614012E+000, 0.0000000E+000, 0.0000000E+000, 1.3588727E+002, 3.8884779E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5300323E+002, 4.1489555E+004,-1.1279404E+004,-2.7212208E+004,-1.5722538E+003,-1.5011605E+000, 0.0000000E+000, 0.0000000E+000, 1.4928735E+003, 1.4241880E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5400140E+002, 3.9461976E+004,-1.1265414E+004,-2.7339650E+004,-1.5759637E+003,-1.5269628E+000, 0.0000000E+000, 0.0000000E+000,-7.0559127E+002,-7.2057905E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5500270E+002, 4.0597105E+004,-1.1559225E+004,-2.6232884E+004,-1.6014525E+003,-1.5901968E+000, 0.0000000E+000, 0.0000000E+000, 8.8900741E+002, 1.2019543E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5600058E+002, 3.9274247E+004,-1.0870420E+004,-2.4675537E+004,-1.4851475E+003,-1.5734139E+000, 0.0000000E+000, 0.0000000E+000, 1.3653797E+003, 2.2415699E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5700363E+002, 4.1265454E+004,-1.1707477E+004,-2.5511795E+004,-1.5395087E+003,-1.6414472E+000, 0.0000000E+000, 0.0000000E+000, 1.0382845E+003, 2.5050322E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5800092E+002, 4.2531005E+004,-1.2024800E+004,-2.6348162E+004,-1.6534596E+003,-1.6880130E+000, 0.0000000E+000, 0.0000000E+000, 1.8740325E+003, 2.5028962E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.5900018E+002, 4.3209239E+004,-1.2212208E+004,-2.8317633E+004,-1.7142708E+003,-1.6911060E+000, 0.0000000E+000, 0.0000000E+000, 1.3612330E+003, 9.6343613E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6000305E+002, 3.8126519E+004,-1.1002316E+004,-2.6354829E+004,-1.6078349E+003,-1.6403630E+000, 0.0000000E+000, 0.0000000E+000,-1.4340816E+003,-8.4010164E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6100320E+002, 4.1072558E+004,-1.1973744E+004,-2.5181416E+004,-1.6183865E+003,-1.5896109E+000, 0.0000000E+000, 0.0000000E+000, 1.2861601E+003, 2.2974220E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6200299E+002, 3.6617702E+004,-1.1504573E+004,-2.5491048E+004,-1.7678205E+003,-1.5881807E+000, 0.0000000E+000, 0.0000000E+000,-2.3459936E+003,-2.1473280E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6300232E+002, 4.1407257E+004,-1.1723432E+004,-2.8195288E+004,-1.7771380E+003,-1.5836831E+000, 0.0000000E+000, 0.0000000E+000, 5.5962328E+001,-2.9018485E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6400397E+002, 3.9319309E+004,-1.1590178E+004,-2.6773302E+004,-1.6752973E+003,-1.6208074E+000, 0.0000000E+000, 0.0000000E+000,-7.8437795E+002,-7.2108840E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6500058E+002, 4.2430692E+004,-1.2077354E+004,-2.6983683E+004,-1.6383856E+003,-1.6516987E+000, 0.0000000E+000, 0.0000000E+000, 1.0645609E+003, 1.7296170E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6600067E+002, 3.9456057E+004,-1.1443639E+004,-2.7103280E+004,-1.5091925E+003,-1.5859651E+000, 0.0000000E+000, 0.0000000E+000,-1.1790993E+003,-6.0163978E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6700116E+002, 3.6736441E+004,-1.0866164E+004,-2.6021555E+004,-1.5163430E+003,-1.5632193E+000, 0.0000000E+000, 0.0000000E+000,-1.8227035E+003,-1.6691834E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6800018E+002, 3.8723241E+004,-1.1148586E+004,-2.6744876E+004,-1.5669845E+003,-1.4959213E+000, 0.0000000E+000, 0.0000000E+000,-6.2464644E+002,-7.3870204E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.6900293E+002, 3.9913246E+004,-1.1362361E+004,-2.6951554E+004,-1.5920164E+003,-1.4789756E+000, 0.0000000E+000, 0.0000000E+000, 1.8646387E+001, 5.8355401E+000, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7000226E+002, 4.0154530E+004,-1.1344426E+004,-2.9134046E+004,-1.5824238E+003,-1.5410564E+000, 0.0000000E+000, 0.0000000E+000,-1.8180698E+003,-1.9079076E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7100079E+002, 3.9575502E+004,-1.0987141E+004,-2.8192573E+004,-1.4489097E+003,-1.5938891E+000, 0.0000000E+000, 0.0000000E+000,-1.2454828E+003,-1.0547154E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7200049E+002, 4.1140522E+004,-1.1278444E+004,-2.7111412E+004,-1.4243848E+003,-1.5646401E+000, 0.0000000E+000, 0.0000000E+000, 9.6528479E+002, 1.3247163E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7300229E+002, 4.0859744E+004,-1.1096180E+004,-2.7687134E+004,-1.3837533E+003,-1.4921502E+000, 0.0000000E+000, 0.0000000E+000, 3.5241499E+002, 6.9118435E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7400479E+002, 3.7993241E+004,-1.0750028E+004,-2.6573609E+004,-1.4005859E+003,-1.4505644E+000, 0.0000000E+000, 0.0000000E+000,-8.5420538E+002,-7.3243241E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7500327E+002, 3.8815240E+004,-1.1062196E+004,-2.7049938E+004,-1.4107009E+003,-1.4923439E+000, 0.0000000E+000, 0.0000000E+000,-8.4314974E+002,-7.0908764E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7600217E+002, 4.0659592E+004,-1.1160959E+004,-2.6068012E+004,-1.4281763E+003,-1.4507128E+000, 0.0000000E+000, 0.0000000E+000, 1.6086104E+003, 2.0009931E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7700354E+002, 3.7793249E+004,-1.0321820E+004,-2.5664491E+004,-1.4228840E+003,-1.3950670E+000, 0.0000000E+000, 0.0000000E+000, 7.2808536E+001, 3.8265933E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7800089E+002, 4.0685224E+004,-1.1141612E+004,-2.7293617E+004,-1.4461196E+003,-1.3896443E+000, 0.0000000E+000, 0.0000000E+000, 7.8917244E+002, 8.0248575E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.7900220E+002, 4.2652200E+004,-1.1817301E+004,-2.7953537E+004,-1.4578017E+003,-1.4308567E+000, 0.0000000E+000, 0.0000000E+000, 1.4762464E+003, 1.4221287E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8000046E+002, 3.7259620E+004,-1.0709593E+004,-2.7358949E+004,-1.3907610E+003,-1.4833477E+000, 0.0000000E+000, 0.0000000E+000,-2.1059846E+003,-2.2011661E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8100302E+002, 3.7631963E+004,-1.0054658E+004,-2.6264167E+004,-1.3486192E+003,-1.3336819E+000, 0.0000000E+000, 0.0000000E+000,-1.4265999E+002,-3.6814461E+001, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8200156E+002, 4.5315175E+004,-1.1902541E+004,-2.8029320E+004,-1.4138713E+003,-1.3186503E+000, 0.0000000E+000, 0.0000000E+000, 3.8095300E+003, 3.9681237E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8300272E+002, 3.6592564E+004,-1.0615914E+004,-2.6661793E+004,-1.4740740E+003,-1.4124098E+000, 0.0000000E+000, 0.0000000E+000,-2.2560743E+003,-2.1606286E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8400180E+002, 4.2021995E+004,-1.1704561E+004,-2.7478387E+004,-1.5207612E+003,-1.4972222E+000, 0.0000000E+000, 0.0000000E+000, 1.1146287E+003, 1.3167883E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8500235E+002, 3.7530857E+004,-1.0502650E+004,-2.6276730E+004,-1.4824015E+003,-1.5021067E+000, 0.0000000E+000, 0.0000000E+000,-9.7085367E+002,-7.3242621E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8600015E+002, 4.1640379E+004,-1.1303927E+004,-2.7689254E+004,-1.4723698E+003,-1.4688226E+000, 0.0000000E+000, 0.0000000E+000, 9.8954154E+002, 1.1733589E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8700195E+002, 3.9304860E+004,-1.1032240E+004,-2.6552325E+004,-1.4201401E+003,-1.5036381E+000, 0.0000000E+000, 0.0000000E+000, 1.7606732E+001, 2.9865192E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8800412E+002, 4.1495222E+004,-1.1509995E+004,-2.7521340E+004,-1.4836367E+003,-1.5260539E+000, 0.0000000E+000, 0.0000000E+000, 7.9121762E+002, 9.7872481E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.8900171E+002, 3.8014484E+004,-1.0637182E+004,-2.6046631E+004,-1.4242416E+003,-1.5099745E+000, 0.0000000E+000, 0.0000000E+000,-4.8919706E+002,-9.5080197E+001, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9000034E+002, 4.0502621E+004,-1.0916998E+004,-2.6491899E+004,-1.4186697E+003,-1.5347871E+000, 0.0000000E+000, 0.0000000E+000, 1.5273038E+003, 1.6735197E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9100052E+002, 4.1057208E+004,-1.1268049E+004,-2.6699831E+004,-1.4048414E+003,-1.5309621E+000, 0.0000000E+000, 0.0000000E+000, 1.5922554E+003, 1.6829564E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9200009E+002, 4.0148497E+004,-1.1179663E+004,-2.7099006E+004,-1.4788121E+003,-1.4796497E+000, 0.0000000E+000, 0.0000000E+000, 1.2530282E+002, 3.8953563E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9300146E+002, 3.9692344E+004,-1.1385931E+004,-2.7779657E+004,-1.6151745E+003,-1.4769669E+000, 0.0000000E+000, 0.0000000E+000,-1.3358540E+003,-1.0898958E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9400351E+002, 3.8845900E+004,-1.1317245E+004,-2.6198682E+004,-1.6208637E+003,-1.4918708E+000, 0.0000000E+000, 0.0000000E+000,-6.3606516E+002,-2.9238241E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9500473E+002, 4.0540451E+004,-1.1267199E+004,-2.5748018E+004,-1.5387553E+003,-1.5160951E+000, 0.0000000E+000, 0.0000000E+000, 1.2739090E+003, 1.9849621E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9600104E+002, 3.8757130E+004,-1.1044836E+004,-2.6124945E+004,-1.4773144E+003,-1.5305757E+000, 0.0000000E+000, 0.0000000E+000,-3.1954628E+002, 1.0850354E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9700281E+002, 4.0154384E+004,-1.1094071E+004,-2.6561105E+004,-1.4785721E+003,-1.5149393E+000, 0.0000000E+000, 0.0000000E+000, 6.1317632E+002, 1.0191209E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9800043E+002, 4.1280034E+004,-1.1158770E+004,-2.7753269E+004,-1.4884755E+003,-1.5302255E+000, 0.0000000E+000, 0.0000000E+000, 8.4598300E+002, 8.7798949E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 2.9900317E+002, 4.1586230E+004,-1.1278591E+004,-2.7817654E+004,-1.4708036E+003,-1.5355070E+000, 0.0000000E+000, 0.0000000E+000, 1.0274164E+003, 1.0176464E+003, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
 3.0000000E+002, 4.0988706E+004,-1.1335015E+004,-2.7780951E+004,-1.4819915E+003,-1.5826832E+000, 0.0000000E+000, 0.0000000E+000, 3.8304081E+002, 3.8916648E+002, 1.4936340E+002, 9.1721693E-001, 0.0000000E+000
