candidate_instance_id,trial_id,campaign_id,search_phase,variables_json,task,constraint,certification_layer,status,margin,worst_witness_json,certification_method,boxes_evaluated,rejection_code,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
CAND_f4180f6ae36f2338ba9e,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.805936928509770862476744,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.805936928509770862476744"",""3.366307953128673853200666""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f4180f6ae36f2338ba9e,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,CONTINUOUS_DOMAIN_INTERVAL,PASS,2.26612416110622619595023,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""2.33384169231762/q**0.1023007"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""2.26612416110622619595023"",""2.432786472312699675918578""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.7510178666666667,"{""d"":1.1111111111111112,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.7999999999999998,"{""d"":1.1111111111111112,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,RAW_DIVISION_DENOMINATOR_NONZERO_0001,RAW_OPERATOR_DOMAIN_INTERVAL,PASS,0.7777777777777778,"{""bound_relation"":""NE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""guard_expression"":""d"",""guard_relation"":""NE_ZERO"",""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""raw_operator"":""DIVISION"",""raw_subexpression"":""(q + q) / d"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.7777777777777778"",""1.1111111111111112""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.7777777777777778,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""0.7777777777777778""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.751017866666666662390803,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.751017866666666662390803"",""3.980576331746032166092234""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a0a5670b41445de2f032,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.799999999999999856,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""2.0/d"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.799999999999999856"",""2.571428571428571355102041""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_3165dda50f10b35e4c35,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,STRUCTURAL_EXPRESSION_AUDIT,SYMBOLIC,FAIL,,{},SYMBOLIC_STRUCTURE_AUDIT,0,COMPLEXITY_EXCEEDED,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_c171b16925f509e6dcb0,peak_q_d__outer00__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",peak,STRUCTURAL_EXPRESSION_AUDIT,SYMBOLIC,FAIL,,{},SYMBOLIC_STRUCTURE_AUDIT,0,COMPLEXITY_EXCEEDED,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_fadde0c7df892b55b64d,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,STRUCTURAL_EXPRESSION_AUDIT,SYMBOLIC,FAIL,,{},SYMBOLIC_STRUCTURE_AUDIT,0,NO_ALLOWED_VARIABLE_SUPPORT,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.7367176370321482,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,2.606152,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""not_applicable""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.736717637032148180341133,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.736717637032148180341133"",""3.475367777599427443521099""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_302dc860b29aeff757ac,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,CONTINUOUS_DOMAIN_INTERVAL,PASS,2.606151999999999802071216,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""2.60615200000000"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""2.606151999999999802071216"",""2.606151999999999802071216""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.7439746095929445,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,2.606133,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""not_applicable""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.743974609592944482114541,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.743974609592944482114541"",""3.482612074632215109156414""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ad3eaea7f3f9a5596aea,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,CONTINUOUS_DOMAIN_INTERVAL,PASS,2.606132999999999810825102,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""2.60613300000000"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""2.606132999999999810825102"",""2.606132999999999810825102""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.559978019937707,"{""d"":1.1111111111111112,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,2.34093312,"{""d"":1.1111111111111112,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,RAW_DIVISION_DENOMINATOR_NONZERO_0001,RAW_OPERATOR_DOMAIN_INTERVAL,PASS,0.7777777777777778,"{""bound_relation"":""NE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""guard_expression"":""d"",""guard_relation"":""NE_ZERO"",""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""raw_operator"":""DIVISION"",""raw_subexpression"":""2.6010368 / d"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.7777777777777778"",""1.1111111111111112""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.7777777777777778,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""0.7777777777777778""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,1.559978019937706778451938,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""1.559978019937706778451938"",""4.459559827649179242123921""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_101ea6c7ac353ebffeb6,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,PEAK_NONDECREASING_WITH_Q,CONTINUOUS_DOMAIN_INTERVAL,PASS,2.340933119999999946567728,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""2.6010368/d"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""2.340933119999999946567728"",""3.344190171428571524226534""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e0d87f58f82bb86cd64a,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""d"":0.7777777777777778,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e0d87f58f82bb86cd64a,peak_q_d__outer00__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",peak,F_T_STRICTLY_POSITIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,1.6302895907628678,"{""d"":1.1111111111111112,""q"":0.6663915370370371}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
