trial_id,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,train_parent_case_ids_json,validation_parent_case_ids_json,test_parent_case_ids_json,seed,status,error_type,error_message,started_at_utc,elapsed_s,n_train_rows,n_train_parent_groups,candidate_count,runner_metadata_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
shape_xi_only__outer05__refit__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,5,d_q027_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q027_s50""]",2026082304,SUCCESS,,,2026-08-23T12:59:02.822416+00:00,23.995911499951035,934,8,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer05__refit__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer05__refit__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,5,d_q027_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q027_s50""]",2026082305,SUCCESS,,,2026-08-23T12:59:27.366050+00:00,33.28419859986752,934,8,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer05__refit__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner00__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q036_s35""]",2026082301,SUCCESS,,,2026-08-23T13:00:01.376054+00:00,28.423033999744803,646,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner00__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q036_s35""]",2026082302,SUCCESS,,,2026-08-23T13:00:30.729284+00:00,23.110524599906057,646,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner00__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner00__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q036_s35""]",2026082303,SUCCESS,,,2026-08-23T13:00:54.960016+00:00,21.307184500154108,646,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner00__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner00__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q036_s35""]",2026082304,SUCCESS,,,2026-08-23T13:01:16.913252+00:00,28.529927500057966,646,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner00__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner00__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q036_s35""]",2026082305,SUCCESS,,,2026-08-23T13:01:46.188547+00:00,24.32337740017101,646,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner00__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner01__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,1,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s35""]",2026082301,SUCCESS,,,2026-08-23T13:02:11.065681+00:00,25.161035200115293,646,6,2,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner01__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner01__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,1,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s35""]",2026082302,SUCCESS,,,2026-08-23T13:02:36.917630+00:00,27.463962099980563,646,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner01__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner01__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,1,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s35""]",2026082303,SUCCESS,,,2026-08-23T13:03:04.928920+00:00,23.67237350018695,646,6,2,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner01__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner01__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,1,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s35""]",2026082304,SUCCESS,,,2026-08-23T13:03:29.654436+00:00,35.545595000032336,646,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner01__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner01__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,1,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s35""]",2026082305,SUCCESS,,,2026-08-23T13:04:06.132903+00:00,21.424189299810678,646,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner01__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner02__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50"",""d_q027_s35""]","[""d_q036_s35""]",2026082301,SUCCESS,,,2026-08-23T13:04:28.584639+00:00,34.38579630013555,720,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner02__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner02__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50"",""d_q027_s35""]","[""d_q036_s35""]",2026082302,SUCCESS,,,2026-08-23T13:05:03.766874+00:00,21.122050600126386,720,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner02__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner02__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50"",""d_q027_s35""]","[""d_q036_s35""]",2026082303,SUCCESS,,,2026-08-23T13:05:25.671994+00:00,32.31377439992502,720,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner02__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner02__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50"",""d_q027_s35""]","[""d_q036_s35""]",2026082304,SUCCESS,,,2026-08-23T13:05:58.664665+00:00,25.078233300242573,720,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner02__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner02__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50"",""d_q027_s35""]","[""d_q036_s35""]",2026082305,SUCCESS,,,2026-08-23T13:06:24.485392+00:00,24.4435791997239,720,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner02__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner03__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q036_s35""]",2026082301,SUCCESS,,,2026-08-23T13:06:49.484858+00:00,26.31838019983843,580,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner03__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner03__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q036_s35""]",2026082302,SUCCESS,,,2026-08-23T13:07:16.085487+00:00,6.314386200159788,580,6,2,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner03__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner03__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q036_s35""]",2026082303,SUCCESS,,,2026-08-23T13:07:22.580907+00:00,4.391674300190061,580,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner03__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q036_s35""]",2026082304,SUCCESS,,,2026-08-23T13:07:27.059802+00:00,3.7469688998535275,580,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner03__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,d_q036_s35,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q036_s35""]",2026082305,SUCCESS,,,2026-08-23T13:07:30.893164+00:00,4.704756599850953,580,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__inner03__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__refit__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,6,d_q036_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q036_s35""]",2026082301,SUCCESS,,,2026-08-23T13:07:35.673031+00:00,4.7934236000292,864,8,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__refit__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__refit__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,6,d_q036_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q036_s35""]",2026082302,SUCCESS,,,2026-08-23T13:07:40.738279+00:00,3.9383487002924085,864,8,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__refit__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__refit__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,6,d_q036_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q036_s35""]",2026082303,SUCCESS,,,2026-08-23T13:07:44.807918+00:00,4.673760599922389,864,8,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__refit__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__refit__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,6,d_q036_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q036_s35""]",2026082304,SUCCESS,,,2026-08-23T13:07:49.579764+00:00,6.692505900282413,864,8,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__refit__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer06__refit__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,6,d_q036_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q036_s35""]",2026082305,SUCCESS,,,2026-08-23T13:07:56.388507+00:00,5.009991999715567,864,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer06__refit__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer07__inner00__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T13:08:01.501788+00:00,6.038428999949247,572,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer07__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer07__inner00__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T13:08:07.623610+00:00,5.134437200147659,572,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer07__inner00__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer07__inner00__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T13:08:12.861411+00:00,8.333359700161964,572,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer07__inner00__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer07__inner00__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T13:08:21.350400+00:00,5.916757199913263,572,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer07__inner00__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer07__inner00__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T13:08:27.370531+00:00,4.456757199950516,572,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer07__inner00__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
